Ply,Mate,FEN
5,M1,rnb1kbnr/pppp1ppp/8/4p3/4PP1q/8/PPPP2PP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1b1P1P2/8/PPP1P1PP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pppp1ppp/8/4p3/3P1P1q/8/PPP1P1PP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pppp1ppp/8/4p3/2P2P1q/8/PP1PP1PP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pppp1ppp/8/4p3/1P3P1q/8/P1PPP1PP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pppp1ppp/8/4p3/P4P1q/8/1PPPP1PP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/3P1P2/8/PPP1P1PP/RNBQKBNR w KQkq -
5,M1,r1bqkbnr/pppppppp/8/8/3nP3/8/PPPPKPPP/RNBQ1BNR w kq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/1b1PP3/8/PPP2PPP/RNBQKBNR w KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/4P1b1/8/PPPPKPPP/RNBQ1BNR w kq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q7/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -
5,M1,rn1qkbnr/p1pppppp/bp6/8/4P3/8/PPPPKPPP/RNBQ1BNR w kq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1b1PP3/8/PPP2PPP/RNBQKBNR w KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p4/4P1b1/8/PPPPKPPP/RNBQ1BNR w kq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -
5,M1,rnbqkb1r/pppppppp/8/8/3Pn3/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnbqk1nr/pppppp1p/6pb/8/3P4/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/1b1P4/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnb1kbnr/pppp1ppp/4p3/6q1/3P4/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/1b1P4/3Q4/PPP1PPPP/RNB1KBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p2B/8/1b1P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p3/6B1/1b1P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/1b1P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/1b1P4/4B3/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p3/3P4/1b6/8/PPP1PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/1bPP4/8/PP2PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/1b1P4/8/P1P1PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/4p3/8/Pb1P4/8/1PP1PPPP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q7/3P4/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q7/3P4/3Q4/PPP1PPPP/RNB1KBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p4B/q7/3P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q5B1/3P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q7/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q7/3P4/4B3/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q2P4/8/8/PPP1PPPP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q7/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/2p5/q7/P2P4/8/1PP1PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1b1P4/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnb1kbnr/pppp1ppp/8/4p1q1/3P4/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1b1P4/3Q4/PPP1PPPP/RNB1KBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/7B/4p3/1b1P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p1B1/1b1P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1b1P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1b1P4/4B3/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4P3/1b6/8/PPP1PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/3Pp3/1b6/8/PPP1PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1bPP4/8/PP2PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/1b1P4/8/P1P1PPPP/RNBQKBNR w KQkq -
5,M1,rnbqk1nr/pppp1ppp/8/4p3/Pb1P4/8/1PP1PPPP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/3P4/8/PPPKPPPP/RNBQ1BNR w kq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/3P4/3Q4/PPP1PPPP/RNB1KBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/7B/q1p5/3P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p3B1/3P4/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/3P4/4B3/PPP1PPPP/RN1QKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1P5/8/8/PPP1PPPP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1pP4/8/8/PPP1PPPP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -
5,M1,rnb1kbnr/pp1ppppp/8/q1p5/P2P4/8/1PP1PPPP/RNBQKBNR w KQkq -
5,M1,rnbqkb1r/ppppp1pp/5p1n/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppppp1pp/7n/5p1Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppppp1pp/5p1n/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppppp1pp/7n/5p1Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n2p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n5/5p1Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n2p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n5/5p1Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n4p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n7/5p1Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n4p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n7/5p1Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p1p/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppppp1p1/7p/5p1Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p1p/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppppp1p1/7p/5p1Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/8/PPPPPPPP/RNBQKBR1 b Q -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/2N5/PPPPPPPP/R1BQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/N7/PPPPPPPP/R1BQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/6P1/PPPPPP1P/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/5P2/PPPPP1PP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/4P3/PPPP1PPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/8/2B5/4P2N/PPPP1PPP/RNBQK2R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQ -
5,M1,rnbqkbnr/pppp2pp/4pp2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p2p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p3p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p4p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppppp1pp/8/5p1Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p2/7Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,#,rnbqkbnr/ppppp2p/5p2/6pQ/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/pppp2pp/5p2/4p2Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p3Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/5p2/2p4Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/5p2/1p5Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/1pppp1pp/5p2/p6Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/3P4/PPP1PPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/2P5/PP1PPPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/8/8/1QP4N/PP1PPPPP/RNB1KB1R b KQ -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/1P6/P1PPPPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/8/P7/1PPPPPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/6P1/8/PPPPPP1P/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/5P2/8/PPPPP1PP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/4P3/8/PPPP1PPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/8/2B1P3/7N/PPPP1PPP/RNBQK2R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQ -
5,M1,rnbqkbnr/pppp2pp/4pp2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p2p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p3p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p4p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppppp1pp/8/5p1Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppppp1p1/5p2/7Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,#,rnbqkbnr/ppppp2p/5p2/6pQ/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/pppp2pp/5p2/4p2Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p3Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/5p2/2p4Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/5p2/1p5Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/1pppp1pp/5p2/p6Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/3P4/8/PPP1PPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/2P5/8/PP1PPPPP/RNBQKB1R b KQ -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/1P6/8/P1PPPPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/6N1/P7/8/1PPPPPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/ppppkppp/4p1N1/8/8/8/PPPPPPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/3N4/8/8/PPPPPPPP/RNBQKB1R b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/3N4/8/7N/PPPPPPPP/R1BQKB1R b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/pppp2pp/4p3/5p1Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/6B1/8/3P3N/PPP1PPPP/RN1QKB1R b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/8/8/BP5N/P1PPPPPP/RN1QKB1R b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/pppp2pp/4p3/5p1Q/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/6B1/3P4/7N/PPP1PPPP/RN1QKB1R b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/8/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/3p4/Q1P5/7N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/8/6Q1/4P2N/PPPP1PPP/RNB1KB1R b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B3b2/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B6/6b1/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B6/8/4P2b/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B1p4/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/1B5p/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/1B4p1/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/1B3p2/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p1Q/8/4P2N/PPPP1PPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/1B2p3/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/1Bp5/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/p1p1pppp/3p4/1B6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/pB6/8/4P2N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/5b2/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q5b1/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q7/2P4b/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/8/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/3p4/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/7p/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/6p1/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p2/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/4p3/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/2p5/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/p7/Q7/2P4N/PP1PPPPP/RNB1KB1R b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/8/4P1Q1/7N/PPPP1PPP/RNB1KB1R b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B3b2/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B6/4P1b1/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1B6/4P3/7b/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/1B6/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1B1p4/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/1B5p/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/1B4p1/4P3/7N/PPPP1PPP/RNBQK2R b KQkq -
